source_lang,target_lang,source_term,target_term,category
en,zh,Trans-Atlantic,跨大西洋,微软术语
en,zh,Trans-America,跨美洲,微软术语
en,zh,Trans-Arabia,跨阿拉伯,微软术语
en,zh,Trans-Oceania,跨大洋洲,微软术语
en,zh,decentralized identity,分散式身份识别,微软术语
en,zh,decentralized digital identity,分散式数字身份,微软术语
en,zh,DDID,DDID,微软术语
en,zh,consumable,易耗品,微软术语
en,zh,S/MIME certificate,S/MIME 证书,微软术语
en,zh,distributed app,分散式应用,微软术语
en,zh,distributed application,分散式应用程序,微软术语
en,zh,PBX system,PBX 系统,微软术语
en,zh,security perimeter,安全外围,微软术语
en,zh,summary card,摘要卡,微软术语
en,zh,travel summary card,旅行摘要卡,微软术语
en,zh,Tech Academy,技术学院,微软术语
en,zh,Learning Pathway,学习路径,微软术语
en,zh,Battery Smart Charging,电池智能充电,微软术语
en,zh,paginated report,分页报表,微软术语
en,zh,security control plane,安全控制平面,微软术语
en,zh,control plane,控制平面,微软术语
en,zh,Skype for Business Hybrid,Skype for Business 混合,微软术语
en,zh,named encryption scope,命名加密范围,微软术语
en,zh,control logic,控制逻辑,微软术语
en,zh,data protection officer,数据保护官员,微软术语
en,zh,DPO,DPO,微软术语
en,zh,change analysis,更改分析,微软术语
en,zh,data protection impact assessment,数据保护影响评估,微软术语
en,zh,DPIA,DPIA,微软术语
en,zh,subprocessor,子处理器,微软术语
en,zh,EU-US Privacy Shield,美国-欧盟隐私保护协议,微软术语
en,zh,Privacy Shield,隐私保护协议,微软术语
en,zh,rectification,校正,微软术语
en,zh,rectify,校正,微软术语
en,zh,data subject rights,数据主体权利,微软术语
en,zh,data discovery,数据发现,微软术语
en,zh,data discovery request,数据发现请求,微软术语
en,zh,Azure AI,Azure AI,微软术语
en,zh,Data Share,Data Share,微软术语
en,zh,Azure Data Share,Azure Data Share,微软术语
en,zh,DE North,德国北部,微软术语
en,zh,DE West Central,德国中西部,微软术语
en,zh,stale device,陈旧设备,微软术语
en,zh,malicious URL reputation,恶意 URL 信誉,微软术语
en,zh,observability,可观测性,微软术语
en,zh,Performance Analyzer,性能分析器,微软术语
en,zh,Impossible time travel,不可能时间旅行,微软术语
en,zh,Impossible travel,不可能旅行,微软术语
en,zh,AI model,AI 模型,微软术语
en,zh,binary classification,二元分类,微软术语
en,zh,object detection,物体检测,微软术语
en,zh,form processing,表格处理,微软术语
en,zh,text classification,文本分类,微软术语
en,zh,historical outcome,历史结果,微软术语
en,zh,one-click SSO,一键式 SSO,微软术语
en,zh,Exchange Online,Exchange Online,微软术语
en,zh,SUBARRAY,SUBARRAY,微软术语
en,zh,Oracle on Azure,Azure 上的 Oracle,微软术语
en,zh,Remote Rendering,远程渲染,微软术语
en,zh,Azure Remote Rendering,Azure 远程渲染,微软术语
en,zh,Microsoft User Experience Virtualization,Microsoft 用户体验虚拟化,微软术语
en,zh,UE-V,UE-V,微软术语
en,zh,GCC High,GCC High,微软术语
en,zh,Visual Studio Subscriptions,Visual Studio 订阅,微软术语
en,zh,autocorrect,自动更正,微软术语
en,zh,Object Browser,对象浏览器,微软术语
en,zh,OLE DB Driver for SQL Server,OLE DB Driver for SQL Server,微软术语
en,zh,Microsoft OLE DB Driver for SQL Server,Microsoft OLE DB Driver for SQL Server,微软术语
en,zh,customer churn,客户流失,微软术语
en,zh,Shared Image Gallery,共享映像库,微软术语
en,zh,Conversation Designer,Conversation Designer,微软术语
en,zh,evidence set,证据集,微软术语
en,zh,Office 365 Advanced Message Encryption,Office 365 高级邮件加密,微软术语
en,zh,Data Protection Authority,数据保护机构,微软术语
en,zh,canvas app,画布应用,微软术语
en,zh,investigation,调查,微软术语
en,zh,egress point,出口点,微软术语
en,zh,Data Investigations (Preview),数据调查(预览版),微软术语
en,zh,data spill,数据泄露,微软术语
en,zh,data spillage,数据溢出,微软术语
en,zh,data investigation,数据调查,微软术语
en,zh,People of interest,感兴趣的人员,微软术语
en,zh,model-driven app,模型驱动应用,微软术语
en,zh,Searches,搜索,微软术语
en,zh,governance journey,治理历程,微软术语
en,zh,MPA,MPA,微软术语
en,zh,Microsoft Partner Agreement,Microsoft 合作伙伴协议,微软术语
en,zh,computed entity,计算实体,微软术语
en,zh,control panel vendor,控制面板供应商,微软术语
en,zh,CPV,CPV,微软术语
en,zh,Secure Application Model,安全应用程序模型,微软术语
en,zh,eligible admin,合格管理员,微软术语
en,zh,eligible administrator,合格管理员,微软术语
en,zh,connected government,联网型政府,微软术语
en,zh,asset BOM,资产物料清单,微软术语
en,zh,functional location,功能位置,微软术语
en,zh,lifecycle state,生命周期状态,微软术语
en,zh,maintenance asset,维护资产,微软术语
en,zh,maintenance asset fault,维护资产故障,微软术语
en,zh,asset loan,租借维护资产,微软术语
en,zh,maintenance asset measure,维护资产措施,微软术语
en,zh,maintenance asset model,维护资产模式,微软术语
en,zh,maintenance checklist,维护清单,微软术语
en,zh,maintenance downtime,维护停机时间,微软术语
en,zh,maintenance forecast,维护预告,微软术语
en,zh,maintenance job,维护作业,微软术语
en,zh,maintenance plan,维护计划,微软术语
en,zh,maintenance plan activity,维护计划活动,微软术语
en,zh,maintenance request,维护请求,微软术语
en,zh,maintenance round,维护阶段,微软术语
en,zh,maintenance schedule,维护安排,微软术语
en,zh,maintenance service level,维护服务水平,微软术语
en,zh,maintenance worker,维护工人,微软术语
en,zh,parent asset,父资产,微软术语
en,zh,Suppress overlapping jobs,阻止重叠作业,微软术语
en,zh,Defense Cloud,防卫云,微软术语
en,zh,CEF,CEF,微软术语
en,zh,Common Event Format,通用事件格式,微软术语
en,zh,hunting bookmark,搜寻书签,微软术语
en,zh,security analytics,安全分析,微软术语
en,zh,user analytics,用户分析,微软术语
en,zh,security event,安全事件,微软术语
en,zh,Azure Firewall Manager,Azure 防火墙管理器,微软术语
en,zh,Firewall Manager,防火墙管理器,微软术语
en,zh,redirect URL,重定向 URL,微软术语
en,zh,firewall policy,防火墙策略,微软术语
en,zh,trusted security partner,信任的安全合作伙伴,微软术语
en,zh,weaponized,武器化,微软术语
en,zh,PRA,PRA,微软术语
en,zh,purported responsible address,假设负责地址,微软术语
en,zh,Cluster Resource Manager,群集资源管理器,微软术语
en,zh,notebook virtual machine,笔记本虚拟机,微软术语
en,zh,notebook VM,笔记本 VM,微软术语
en,zh,Visual Studio Developer Community,Visual Studio 开发者社区,微软术语
en,zh,Developer Community,开发者社区,微软术语
en,zh,experimental extension,实验性扩展,微软术语
en,zh,package signature,包签名,微软术语
en,zh,Seller Insights,Seller Insights,微软术语
en,zh,Student Use Benefit,学生使用权益,微软术语
en,zh,Azure Migration and Modernization Program,Azure 迁移和现代化计划,微软术语
en,zh,security playbook,安全剧本,微软术语
en,zh,AIR,AIR,微软术语
en,zh,Automated Investigation and Response,自动调查和响应,微软术语
en,zh,Automated Investigations,自动调查,微软术语
en,zh,security verdict,安全裁定,微软术语
en,zh,verdict,裁定,微软术语
en,zh,verdict change,裁定更改,微软术语
en,zh,unstaged change,非暂存更改,微软术语
en,zh,picker,选取器,微软术语
en,zh,PIA,PIA,微软术语
en,zh,staged change,暂存更改,微软术语
en,zh,resource level transaction,资源级事务,微软术语
en,zh,.NET Programmability Support,.NET 可编程性支持,微软术语
en,zh,stash entry,储藏条目,微软术语
en,zh,Azure DevOps Integration Tool for Office,适用于 Office 的 Azure DevOps 集成工具,微软术语
en,zh,Azure DevOps Integration Tool for Office Language Pack,适用于 Office 的 Azure DevOps 集成工具语言包,微软术语
en,zh,Test Tools Language Pack,测试工具语言包,微软术语
en,zh,work item store,工作项存储库,微软术语
en,zh,Interactive Query,Interactive Query,微软术语
en,zh,Azure Solutions Lab,Azure Solutions Lab,微软术语
en,zh,backtracking,回溯,微软术语
en,zh,feature release,功能版,微软术语
en,zh,quality release,质量版,微软术语
en,zh,semantic,语义,微软术语
en,zh,audio search,音频搜索,微软术语
en,zh,cache disk,缓存磁盘,微软术语
en,zh,US Sec Zone 1,US Sec 区域 1,微软术语
en,zh,save for later,保存供以后使用,微软术语
en,zh,Teams Room,Teams 会议室,微软术语
en,zh,Microsoft Teams Room,Microsoft Teams 会议室,微软术语
en,zh,Azure MFA NPS,Azure MFA NPS,微软术语
en,zh,TiB,TiB,微软术语
en,zh,Connection filtering,连接筛选,微软术语
en,zh,connection filter policy,连接筛选策略,微软术语
en,zh,Connection filter,连接筛选器,微软术语
en,zh,corporate social responsibility,企业社会责任,微软术语
en,zh,Corporate Social Responsibility report,企业社会责任报告,微软术语
en,zh,CSR report,CSR 报告,微软术语
en,zh,due diligence,尽职调查,微软术语
en,zh,Cloud Services Due Diligence Checklist,云服务尽职调查清单,微软术语
en,zh,Microsoft Accessibility Standards,Microsoft 辅助功能标准,微软术语
en,zh,MAS,MAS,微软术语
en,zh,Microsoft accessibility conformance report,Microsoft 辅助功能一致性报告,微软术语
en,zh,inclusive design,包容性设计,微软术语
en,zh,M365D,M365D,微软术语
en,zh,Microsoft 365 Defender,Microsoft 365 Defender,微软术语
en,zh,reading toolbar,阅读工具栏,微软术语
en,zh,Use Tighter Spacing,使用更紧凑的间距,微软术语
en,zh,Insights,见解,微软术语
en,zh,MyAnalytics Insights,MyAnalytics 见解,微软术语
en,zh,storage target,存储目标,微软术语
en,zh,stamp fee,印花费,微软术语
en,zh,Bing home page,Bing 主页,微软术语
en,zh,Azure VM Image Builder,Azure VM 映像生成器,微软术语
en,zh,Image Builder,映像生成器,微软术语
en,zh,NO East,挪威东部,微软术语
en,zh,Norway East,挪威东部,微软术语
en,zh,Analytics Storage,分析存储,微软术语
en,zh,Analytics Compute,分析计算,微软术语
en,zh,Compute Attached SSD Disk,Compute Attached SSD Disk,微软术语
en,zh,private team,私人团队,微软术语
en,zh,discoverable private team,可发现的私人团队,微软术语
en,zh,non-discoverable private team,不可发现的私人团队,微软术语
en,zh,structured storage,结构化存储,微软术语
en,zh,channel moderator,频道审核员,微软术语
en,zh,org-wide team,全组织范围小组,微软术语
en,zh,risk level,风险级别,微软术语
en,zh,Get Started,开始,微软术语
en,zh,10-foot experience,10 英尺体验,微软术语
en,zh,Custom Voice,定制声音,微软术语
en,zh,stringify,字符串化,微软术语
en,zh,Spectre,Spectre,微软术语
en,zh,Visual Studio Shell Redist,Visual Studio Shell 可再发行程序包,微软术语
en,zh,Debuggable Package Manager,可调式包管理器,微软术语
en,zh,lvalue,lvalue,微软术语
en,zh,rvalue,rvalue,微软术语
en,zh,XAML Hot Reload,XAML 热重载,微软术语
en,zh,Hot Reload,热重载,微软术语
en,zh,instantiation,实例化,微软术语
en,zh,historical debugging,历史调试,微软术语
en,zh,emergency call routing policy,紧急呼叫路由策略,微软术语
en,zh,HTML snippet,HTML 代码片段,微软术语
en,zh,HTML code snippet,HTML 代码片段,微软术语
en,zh,slide snippet,幻灯片片段,微软术语
en,zh,text snippet,文本片段,微软术语
en,zh,Azure plan,Azure 计划,微软术语
en,zh,cross compile,交叉编译,微软术语
en,zh,Windows Application Packaging Project,Windows 应用程序打包项目,微软术语
en,zh,coroutine,协同例程,微软术语
en,zh,waterfall project,瀑布项目,微软术语
en,zh,waterfall methodology,瀑布管理法,微软术语
en,zh,visualize,可视化,微软术语
en,zh,threat and vulnerability management,危险和漏洞管理,微软术语
en,zh,vulnerability management,漏洞管理,微软术语
en,zh,EDR,EDR,微软术语
en,zh,endpoint detection and response,终结点检测和响应,微软术语
en,zh,archiver,存档程序,微软术语
en,zh,librarian,文档管理程序,微软术语
en,zh,narrowing conversion,收缩转换,微软术语
en,zh,non-user code,非用户代码,微软术语
en,zh,Microsoft Dynamics Insider Program,Microsoft Dynamics Insider Program,微软术语
en,zh,Dynamics Insider Program,Dynamics Insider Program,微软术语
en,zh,return statement,return 语句,微软术语
en,zh,unscoped enumeration,未区分范围的枚举,微软术语
en,zh,scoped enumeration,区分范围的枚举,微软术语
en,zh,declarator,声明符,微软术语
en,zh,storage class,存储类,微软术语
en,zh,translation unit,翻译单元,微软术语
en,zh,linkage,链接,微软术语
en,zh,Performance Profiler,性能探查器,微软术语
en,zh,hot path,热路径,微软术语
en,zh,subobject,子对象,微软术语
en,zh,deduction,推导,微软术语
en,zh,parenthesized,带圆括号,微软术语
en,zh,pragma,pragma,微软术语
en,zh,friend declaration,友元声明,微软术语
en,zh,pointer-to-member,指向成员的指针,微软术语
en,zh,copy assignment operator,复制赋值运算符,微软术语
en,zh,type qualifier,类型限定符,微软术语
en,zh,designator,指示符,微软术语
en,zh,modifier,修饰符,微软术语
en,zh,Visual C++ Redistributable,Visual C++ 可再发行程序包,微软术语
en,zh,rendering transaction,呈现事务,微软术语
en,zh,traffic transaction,流量事务,微软术语
en,zh,routing transaction,路线规划事务,微软术语
en,zh,brace-enclosed list,用大括号括起的列表,微软术语
en,zh,Internet of Medical Things,医疗物联网,微软术语
en,zh,IoMT,IoMT,微软术语
en,zh,amp-restricted function,受 AMP 限制的函数,微软术语
en,zh,generator expression,生成器表达式,微软术语
en,zh,structured binding,结构化绑定,微软术语
en,zh,Azure Arcadia Analytics,Azure Arcadia Analytics,微软术语
en,zh,Arcadia,Arcadia,微软术语
